row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mo_2019_542.mzML Peak area,Mo_2019_343.mzML Peak area,Mo_2019_339.mzML Peak area,Mo_2019_342.mzML Peak area,Mo_2019_338.mzML Peak area,Mo_2019_349.mzML Peak area,Mo_2019_348.mzML Peak area,Mo_2019_346.mzML Peak area,Mo_2019_344.mzML Peak area,Mo_2019_345.mzML Peak area,Mo_2019_347.mzML Peak area,Mo_2019_337.mzML Peak area,Mo_2019_325.mzML Peak area,Mo_2019_328.mzML Peak area,Mo_2019_334.mzML Peak area,Mo_2019_341.mzML Peak area,Mo_2019_332.mzML Peak area,Mo_2019_327.mzML Peak area,Mo_2019_333.mzML Peak area,Mo_2019_335.mzML Peak area,Mo_2019_340.mzML Peak area,Mo_2019_329.mzML Peak area,Mo_2019_331.mzML Peak area,Mo_2019_324.mzML Peak area,Mo_2019_336.mzML Peak area,Mo_2019_321.mzML Peak area,Mo_2019_330.mzML Peak area,Mo_2019_326.mzML Peak area,Mo_2019_320.mzML Peak area,Mo_2019_322.mzML Peak area,Mo_2019_543.mzML Peak area,Mo_2019_351.mzML Peak area,Mo_2019_323.mzML Peak area,Mo_2019_350.mzML Peak area,Mo_2019_352.mzML Peak area,Mo_2019_353.mzML Peak area,Unnamed: 46
5093,475.29874442605416,5.264498533333333,2.0,,,,,,,87001.88860286924,5888254.879442895,79962842.74826051,6571931.538744037,81875041.25385872,39917987.00746495,11147717.180219715,68269454.77448875,10741234.125639396,41484208.55344833,79668834.70444973,52120758.24849349,4262052.410947016,8325158.5762044275,7493747.946435725,106581589.73063186,4703943.925288889,2806558.933223044,11345645.909785695,11040300.64978627,70565266.26526932,16127132.55238296,6926014.615273834,11241940.988158103,4205260.009780812,4195260.377776538,26667813.949132226,3937309.88519305,3644191.565369079,6204109.939464772,1172892.0905370046,9263689.68355155,9287488.383421423,26630210.982935265,8632444.526588086,18965833.720936924,
5096,391.2113583495652,8.945528632352946,2.0,396.0,[M+Na]+,,3.0,3656;5667;1332,368.2205,7798.6090557423295,23177608.006932795,27718162.19123328,7108325.746899828,36505809.77004553,12996508.449238947,26836184.04912095,13604190.488634238,3758590.184144615,12300669.41577972,37134216.86645709,2376179.5591267287,0.0,16075399.54773146,20440415.97095964,35374495.65741146,27481576.93476219,8755630.900104178,19553717.419539027,13359562.00331671,7240317.711540342,2927624.5147385327,30183764.70637817,5168804.336292345,14651714.891550338,1786941.961243457,16273261.467307694,0.0,3599868.042290287,1479074.2389360284,14347653.530274808,30835984.79981201,6693302.080118993,11406715.387769282,20593659.890351567,15057624.167606013,
5098,267.1591599318086,8.73124388611111,2.0,,,,,,,30850.057071933592,18581449.98122404,36294735.17348244,26109040.02641396,34646879.58684273,28850142.27378867,21113889.182011526,54985408.76626057,18211298.495496973,9516743.565708693,39713359.51371492,39858604.53930137,43154369.18412774,8277621.818185799,26482083.987348463,38170063.91992354,25367144.91765635,26080238.38116706,32770916.07620553,29121775.53842811,69550339.83911021,9276476.041585686,25635323.07607014,52873484.45333006,24374119.67435817,79271134.97884682,13952780.791640235,53153586.80270202,10537510.232289596,68265075.03377451,22091755.76384749,29995195.54390217,47094325.02975793,21458328.34526348,38178477.42259544,24434517.0218255,
5133,347.1237322126116,4.136567625714286,2.0,,,,,,,0.0,10783139.797526237,21551453.57631451,13885422.191733604,14615188.577832647,13550272.279460445,10963797.170028947,9864027.940717693,10959544.514172373,5184608.480931673,19388774.38426959,37319936.16693558,12905239.824492775,10680619.250740027,25271965.59503193,27643579.86741635,13534020.48673383,21032544.0211989,11842297.694362635,25379319.182488076,42145153.37941954,15350801.558194427,16184737.318798533,14211537.619143095,6495765.6401124615,19704940.02656244,13314354.867558574,13490377.971758366,21236743.91316045,17379060.69455307,13314938.449084548,10719208.15211949,18533643.63609065,10515486.658015056,17442823.602073994,14414215.000330592,
5137,593.157991008419,12.5951501,2.0,,,,,,,0.0,7759402.738422194,5927014.464427734,75402.89950007963,17050.715031064115,5270248.725228277,3344668.7581851687,1000447.483265677,51676.5711982042,28721.65024781277,4163303.046508112,19448.401555078846,59066.761825372385,3712961.446930749,0.0,85202.47060201026,0.0,7291165.586800999,647045.9208494626,285710.2131764018,104678.38535285268,2683024.2328097,0.0,17858924.603839677,658660.6100935494,0.0,441090.61736824404,213995.04843240025,143469.6992043765,8517436.6835845,102350.74707369023,8650865.044414705,0.0,242990.7640065219,35035.15783839785,241596.67981875013,
5162,268.2060039643265,8.656558965714286,2.0,,,,,,,0.0,40837196.95302688,11709313.718198415,39672237.83157944,45573573.81918886,17753569.61484965,4981212.422405229,38839446.08163017,20027904.82884453,61561895.5022193,39545745.94891119,6423542.108269118,9414697.99683825,268162126.02303967,204908243.94834396,14815558.96971878,42838309.7365911,12206060.899026595,134781981.62313494,178309638.6436913,14582758.369692186,20871946.252764765,36317373.0105351,119445738.53996672,109334702.01701967,74574464.42730473,277721569.10903007,106078347.39374408,23592922.889325757,75824569.2359932,102730439.99689493,41253118.239836425,101133231.134967,59482753.02478696,60847884.68678995,28343202.98790833,
5172,444.3620603421268,10.685935714285717,2.0,,,,,,,0.0,5321797.227836985,28486093.35891669,913580.4520232795,11930804.373859575,46924222.97828714,6443001.530524684,2294660.358811415,6200908.329926347,31375355.34619145,972542.001632778,18725591.16780952,8917071.279307768,7954541.468581017,15323155.826495599,1507015.7081917715,10143426.23609438,32243878.776368715,11923940.755930588,2811566.5148863625,1837905.699619237,38986081.17648579,4129062.6457031686,12105204.061464895,4703713.614752396,1461996.5135671585,77190948.59197274,19255972.212097906,6207506.484105086,15095418.72547061,2896801.9723049877,1427485.8777829683,1916320.4871028224,6722463.823443636,6520293.106318613,2121802.762711917,
5174,154.12265408833818,5.877241097222222,2.0,187.0,[M-H2O+NH4]+,,2.0,3456;742,154.0994,249573.70570959387,4850642.656691806,5296468.064904075,3326259.610475697,5299274.820730806,3695750.1155353608,2932136.73628296,4288082.96671107,3862274.900772293,4821653.07249028,2467509.67286708,4353667.743617356,5272128.964193723,20658620.46847579,8639193.730234519,3545702.787635524,6087995.062882865,8159259.541698133,18387950.284646764,12682654.200892132,9867700.286899822,16201450.853865504,21279572.3479382,27658318.002708547,7519313.523013952,16533158.72564257,11811945.484311588,8764271.658923993,16086746.630571734,27189785.83969775,3589217.0575971957,4962007.201502025,10301761.952460146,3010014.0138914892,4878712.687161533,4032837.52355963,
5179,164.1070303780692,5.2070504371428585,2.0,,,,,,,0.0,7889322.619143676,5655818.928567653,8556989.665742977,11658021.558314694,7997423.694047005,7520223.679138557,8240695.358032853,10199376.721804282,7152426.977588927,38841434.63355362,12481375.270455206,8920132.713197758,8608578.731301952,8490741.071469476,12664498.222818395,8018850.7929592915,9040298.890563507,9307368.763153777,11307847.99660546,32078850.57456815,8043950.747672669,6406644.243322974,8673246.490804564,8903672.610605175,8557543.910034873,45193494.101916604,10032427.391308723,10861216.304185163,7822705.4726599,12416655.091610964,9129368.833434537,26220591.920065425,8050844.258051138,8773424.047336837,9494277.76510971,
5197,532.2961095174154,5.680767191666669,2.0,,,,,,,56628.46054036805,4407634.330097237,65589327.57958831,5562972.802498318,34508153.09997565,39849895.87210512,55465384.06869272,68114071.81101656,5314390.667488298,40547039.33269829,53849329.864449106,56349498.30265962,7013729.037497431,23570015.72148834,16023946.718456823,55431189.58886319,32172917.900534377,11045427.199180536,23633227.79403073,10244585.70198775,98780710.03052054,31342094.94125321,30923932.883856785,58806193.88197453,20084081.34567116,46456211.45460188,7203444.880347737,9010309.84215402,41615185.08110848,77528981.11486733,2510586.7638869826,5568463.618683748,147823033.50946876,28914245.30223212,8521070.2124883,27506038.11843615,
5222,437.2359540962879,3.8873305666666673,2.0,72.0,[M+Na]+,,2.0,2369;57,414.2466,127947.91912603102,5340933.7545238985,39878186.84149841,6820227.7385412175,33528263.74066374,26821322.34066633,31269511.011535734,87313037.73069006,19355957.022152826,43650237.79453996,58211614.62355974,27354173.42103657,10556490.781269256,72813197.42563269,30606377.685009506,63414014.33056826,55280270.04896014,25054664.262888644,55126492.64901018,23959003.39760661,64408338.41538797,97593409.46021378,48015505.25481354,107074665.5265874,76256942.6688327,59346559.20882597,103257453.66568004,11323414.992610104,59178202.61653918,77433435.88974749,16481970.46971077,18071400.183599148,90847316.81934938,43830610.668808185,4246069.477127012,33676743.25856209,
5258,237.1485833243071,7.563786552777778,2.0,,,,,,,57836.968549675345,37169535.90240832,3023658.425001045,15146500.057293724,44690402.69260443,2746407.626663987,2551969.453421993,56644470.61682064,22196409.174061507,4236397.234049241,14268146.00873362,61171360.40813469,24636867.81430701,7770050.806312498,5953354.68954561,57832701.25209631,7381438.625330823,5203226.3048186265,11810361.157214206,23366321.50209036,76301290.37038016,32539119.754533384,5604153.59605911,4612095.546539216,10558999.072795514,53214539.92620836,13019872.8443527,25967292.814893994,12097647.81644329,11849223.375889167,2514245.188932565,5620915.361800297,108732655.07234292,6005085.870946515,40770971.16982597,12034592.8366663,
5268,271.190418263909,7.333079465714286,2.0,281.0,[M-H2O+H]+,,4.0,43560;3007;1246;1682,288.1938,0.0,16625255.89503902,10382884.442744987,8259065.213808428,12226564.679814706,12262778.993471825,9021073.745833574,47115340.64756295,3264427.6215778124,23021735.264888026,8138201.768326356,10968094.157717615,15264698.384619355,8420434.223536,15041612.574068172,9558107.30287285,10441842.974511215,5459205.209025279,8156459.348967968,5841194.72479067,18712092.119534567,7088100.741699661,12337556.30291338,15769665.374640333,6544059.067688532,90573416.31138399,12486534.836949514,16650422.266154636,15971175.207698395,12148641.626585353,924888.8566337808,7216225.147467572,20972114.07532636,12840117.919450825,4748261.587054227,11980047.760149833,
5278,255.15917548897832,6.025138230555554,2.0,,,,,,,63936.597770270535,23929448.98107227,50986206.09900671,14374982.715526402,26536574.43515741,33872062.407044224,30855516.020347904,26738353.69081989,44018631.03164613,28758737.32739512,34856431.05583199,36387954.35013513,26364953.07826299,50192803.81498736,48560314.00762712,35063442.21687488,26931412.72170133,5254786.509384351,23835467.12461865,28581095.48199644,189819966.9361595,13060772.871621553,9604291.195446182,31577184.796770915,26820224.191078477,95593093.512782,30170320.38278474,3483029.9634254826,24752624.52741481,40106552.27935763,18243115.857227117,15215746.43975054,68422411.07945232,53466365.17234495,39381580.05127825,5748722.302543301,
5296,378.3215961055838,6.484196387878788,2.0,,,,,,,0.0,680541.9821550468,30064070.02667942,1421463.2591475134,18275438.346922956,13628837.296534294,0.0,14450162.914096372,28270612.478830844,39084946.89504094,42261950.61392712,37288234.60429766,4737090.723809284,64881592.52052485,3176947.875819805,16096731.685872048,560060.1499007796,19905803.82409471,227471655.06839663,9382217.86818105,649924640.4416437,10918166.253190916,0.0,11766815.98383936,1703642.4179290386,12537001.660537852,77405150.08751138,2237605.6882394045,40750682.649564944,35833991.49034089,158072.41151100048,5919699.456792843,1082216270.626702,209679659.15563917,12227213.535698472,4617784.159829818,
5297,307.22645429234933,9.88010924,2.0,,,,,,,0.0,13215643.209383227,37579453.90205011,16005396.670806166,60087160.95444805,71402332.65011455,24391506.78564287,69013672.65777504,17114942.97395118,45036498.64635766,84567308.93993229,36367015.99014936,7137306.807981449,4067752.6724496204,45179750.96686158,11733808.809386658,23302044.01616781,21574894.01556402,16796129.613561388,6166173.268218065,169028902.81017157,45796887.65344677,8865981.281498402,12395423.059005033,3305045.068649652,76043499.79903395,58034693.494460106,26500908.348852936,63962262.56576373,57056543.90879292,2132458.3300534873,4211931.884532788,137695748.24319413,47010287.03985622,6049074.620679225,4656555.509920534,
5299,490.32218468560114,4.701310802777777,2.0,,,,,,,907425.5979427991,5322750.53135756,84694055.39353292,6156352.679696339,74364506.76756677,107589752.08539274,60470397.95262605,234828409.1309688,47897135.34239727,111854441.17360504,193970484.52743983,69785660.39466405,6956805.13691025,157247311.01845843,45315348.57603976,203587956.347134,130091808.29825704,51567959.61688637,140201931.49118957,8570713.887508303,215729025.19125015,282638629.93114,56382934.14944224,257094687.3327291,38278020.23595498,129555723.67479429,261287053.86198512,9245058.368813546,78716162.78707217,133030873.79907222,4681495.141711382,23373272.93921251,233917288.79081088,101219925.19698012,20320707.77243248,27965011.79313164,
5306,663.4537418506765,11.381365833333335,2.0,,,,,,,20505.895332685006,8278026.010810286,31742.096967772475,8277471.445451465,0.0,0.0,10321858.367342368,0.0,0.0,0.0,19233.80181210985,0.0,0.0,38027.999190234754,0.0,0.0,0.0,0.0,0.0,14852742.167507373,0.0,0.0,0.0,8170634.093096227,0.0,0.0,0.0,0.0,0.0,663837.9158335434,0.0,825840.2951015743,0.0,15676024.1755931,0.0,0.0,
5314,437.2541011386447,5.441476816666667,2.0,,,,,,,102679.2071167681,6339499.767381267,56240881.53096309,5071748.316683039,69337165.53361848,15005513.786151515,5006870.126938425,52800880.74179709,8210365.120682417,18186626.945997514,82003165.12282044,50189064.04232817,4104697.1635831287,15855415.333130505,1626170.8423642626,104820452.88096283,5684291.290259456,2517159.739403804,11616282.702708155,6872628.518485943,91219362.9156419,74835299.39579304,3332433.529192101,66448744.79575815,4625226.425626558,23993581.01135297,99185274.997553,4705206.59751703,27312370.60277384,38289151.508854985,3283365.4630703568,5937850.563246534,41577979.55595781,14812650.407117216,7925532.3902140325,10355501.33541934,
5338,424.3269252035353,9.338364425,2.0,,,,,,,16558.22947332133,5956833.332167857,12243606.209159488,5929431.751232664,11193799.802569836,11917773.071141768,12553955.790915653,21884889.711632725,11590795.605712133,15880270.81065269,13415384.092697505,13159311.26991948,7377464.723064865,17571341.82235228,15066307.850644642,23465123.320783146,12093710.445389315,14452657.675507493,15658359.07580931,10342525.856047148,26479265.16432483,23472369.79774697,15370011.0737729,26812511.11440268,59163180.01488883,14316303.39027694,24301583.69330488,8227419.567352422,14594607.190759832,18820045.29945249,5704011.569666143,12532673.147780756,25958299.51212188,15319859.371077068,9548879.835712567,61908700.621924706,
5347,352.1964731270926,2.372955325714285,2.0,,,,,,,0.0,11854738.970088044,15078178.497036615,6349083.366823489,19611325.341843884,12761071.305390986,15894491.866430735,15379894.003970345,17279177.253581114,12733658.311300127,6396112.025687203,15207446.191753207,13987254.999520365,12260025.651780356,24142839.582859837,9985749.52060757,25426853.6209178,12634624.60442427,10560854.221099496,16557232.270698002,9230589.394699024,15066090.842843955,29178527.53765121,12562277.711536234,11471519.144712925,14673062.747315696,9739298.7839017,16745166.607314182,9880012.43223927,22175913.41217973,13883783.56141945,24022833.47455479,13579088.514677988,12116563.261523064,1082796.6568741417,9760592.229907263,
5381,659.5125572456471,13.098468000000002,2.0,,,,,,,217958.2032220021,1461073.3504724947,609625.2183861323,2207100.1889550136,163113.63307429545,2108368.390415566,3307497.2306643436,1316220.0917435836,243969.8013401351,1756669.9015659143,1434771.4013934447,2526044.24953863,97241.39326119157,1793729.042857973,109695.25619267588,979990.582393602,113966.13634124855,512217.7032080918,3610214.4801623374,2902704.113829072,1038424.258832467,1573312.539087466,2259943.7306100074,1003987.522837271,323057.9618837053,604303.5856746112,197899.28628404302,1173955.298049378,447807.56896998157,672017.3442358519,275058.9029072465,102542.54661087962,1993299.4583601046,3799033.072820622,88901.43283077936,300205.99870669807,
5423,175.03586856617645,6.554119174285713,2.0,,,,,,,0.0,6502475.4651089525,38561254.58937783,15648034.717335315,55996140.62476518,57492142.67872492,60412346.24200347,49336111.26410493,19986744.48523074,59338251.02033321,53620158.39368512,36629179.21324587,11246565.33750528,68780737.96565652,8027156.616835438,98834044.9597104,51589730.32886984,17962800.947636712,83921940.09703399,18377673.68587177,84573622.76163934,63369744.43690749,56907454.81079723,91546505.981803,9042485.736323504,48094264.88322546,100696081.48737732,6485789.199670681,35135959.77651928,39972108.6429279,1266424.720457017,8845986.88274661,54887876.94625966,85057273.4575918,25156157.04358096,17244460.300322287,
5428,198.1852318616751,6.8107585166666675,2.0,,,,,,,706757.5040074502,2940494.493935369,2980214.5407565236,3349751.9406980607,3458003.6404701374,2047957.6103886347,6501973.2956129825,3361164.9701132127,2494601.7160728774,5747592.121729802,3121638.3159893383,2369964.706394195,2388451.4331222367,8010920.259326995,2959125.211101402,4140341.2754730205,3816968.692772425,4717484.184134225,6212211.565299752,4002267.007553128,4070735.183233336,6102343.909864512,7258442.11035817,15884172.47177495,4047377.2907467564,8952576.008557457,6677214.238697562,2855122.6954228887,7107325.436295742,16612970.408628605,1786306.7692272458,2174134.323396516,4134502.470575034,2600145.2235166943,2804760.432613112,2811792.449408938,
